x1,x2,pdf
7306.122559,5.960810,0.000000
7346.938965,5.960810,0.000000
7387.754883,5.960810,0.000000
7428.571289,5.960810,0.000000
7469.387695,5.960810,0.000000
7510.204102,5.960810,0.000000
7551.020508,5.960810,0.000000
7591.836914,5.960810,0.000000
7632.653320,5.960810,0.000000
7673.469238,5.960810,0.000000
7714.285645,5.960810,0.000000
7755.102051,5.960810,0.000000
7795.918457,5.960810,0.000000
7836.734863,5.960810,0.000000
7877.550781,5.960810,0.000000
7918.367188,5.960810,0.000000
7959.183594,5.960810,0.000000
8000.000000,5.960810,0.000000
8040.816406,5.960810,0.000000
8081.632812,5.960810,0.000000
8122.449219,5.960810,0.000000
8163.265137,5.960810,0.000000
8204.082031,5.960810,0.000000
8244.898438,5.960810,0.000000
8285.713867,5.960810,0.000000
8326.530273,5.960810,0.000000
8367.346680,5.960810,0.000000
8408.163086,5.960810,0.000000
8448.979492,5.960810,0.000000
8489.795898,5.960810,0.000000
8530.612305,5.960810,0.000000
8571.428711,5.960810,0.000000
8612.245117,5.960810,0.000000
8653.061523,5.960810,0.000000
8693.877930,5.960810,0.000000
8734.693359,5.960810,0.000000
8775.509766,5.960810,0.000000
8816.326172,5.960810,0.000000
8857.142578,5.960810,0.000000
8897.958984,5.960810,0.000000
8938.775391,5.960810,0.000000
8979.591797,5.960810,0.000000
7020.408203,6.660466,0.000000
7061.224609,6.660466,0.000000
7102.041016,6.660466,0.000000
7142.857422,6.660466,0.000000
7183.673340,6.660466,0.000000
7224.489746,6.660466,0.000000
7265.306152,6.660466,0.000000
7306.122559,6.660466,0.000000
7346.938965,6.660466,0.000000
7387.754883,6.660466,0.000000
7428.571289,6.660466,0.000000
7469.387695,6.660466,0.000000
7510.204102,6.660466,0.000000
7551.020508,6.660466,0.000000
7591.836914,6.660466,0.000000
7632.653320,6.660466,0.000000
7673.469238,6.660466,0.000000
7714.285645,6.660466,0.000000
7755.102051,6.660466,0.000000
7795.918457,6.660466,0.000000
7836.734863,6.660466,0.000000
7877.550781,6.660466,0.000000
7918.367188,6.660466,0.000000
7959.183594,6.660466,0.000000
8000.000000,6.660466,0.000000
8040.816406,6.660466,0.000000
8081.632812,6.660466,0.000000
8122.449219,6.660466,0.000000
8163.265137,6.660466,0.000000
8204.082031,6.660466,0.000000
8244.898438,6.660466,0.000000
8285.713867,6.660466,0.000000
8326.530273,6.660466,0.000000
8367.346680,6.660466,0.000000
8408.163086,6.660466,0.000000
8448.979492,6.660466,0.000000
8489.795898,6.660466,0.000000
8530.612305,6.660466,0.000000
8571.428711,6.660466,0.000000
8612.245117,6.660466,0.000000
8653.061523,6.660466,0.000000
8693.877930,6.660466,0.000000
8734.693359,6.660466,0.000000
8775.509766,6.660466,0.000000
8816.326172,6.660466,0.000000
8857.142578,6.660466,0.000000
8897.958984,6.660466,0.000000
8938.775391,6.660466,0.000000
8979.591797,6.660466,0.000000
7020.408203,7.360123,0.000000
7061.224609,7.360123,0.000000
7102.041016,7.360123,0.000000
7142.857422,7.360123,0.000000
7183.673340,7.360123,0.000000
7224.489746,7.360123,0.000000
7265.306152,7.360123,0.000000
7306.122559,7.360123,0.000000
7346.938965,7.360123,0.000000
7387.754883,7.360123,0.000000
7428.571289,7.360123,0.000000
7469.387695,7.360123,0.000000
7510.204102,7.360123,0.000000
7551.020508,7.360123,0.000000
7591.836914,7.360123,0.000000
7632.653320,7.360123,0.000000
7673.469238,7.360123,0.000000
7714.285645,7.360123,0.000000
7755.102051,7.360123,0.000000
7795.918457,7.360123,0.000000
7836.734863,7.360123,0.000000
7877.550781,7.360123,0.000000
7918.367188,7.360123,0.000000
7959.183594,7.360123,0.000000
8000.000000,7.360123,0.000000
8040.816406,7.360123,0.000000
8081.632812,7.360123,0.000000
8122.449219,7.360123,0.000000
8163.265137,7.360123,0.000000
8204.082031,7.360123,0.000000
8244.898438,7.360123,0.000000
8285.713867,7.360123,0.000000
8326.530273,7.360123,0.000000
8367.346680,7.360123,0.000000
8408.163086,7.360123,0.000000
8448.979492,7.360123,0.000000
8489.795898,7.360123,0.000000
8530.612305,7.360123,0.000000
8571.428711,7.360123,0.000000
8612.245117,7.360123,0.000000
8653.061523,7.360123,0.000000
8693.877930,7.360123,0.000000
8734.693359,7.360123,0.000000
8775.509766,7.360123,0.000000
8816.326172,7.360123,0.000000
8857.142578,7.360123,0.000000
8897.958984,7.360123,0.000000
8938.775391,7.360123,0.000000
8979.591797,7.360123,0.000000
7020.408203,8.059780,0.000000
7061.224609,8.059780,0.000000
7102.041016,8.059780,0.000000
7142.857422,8.059780,0.000000
7183.673340,8.059780,0.000000
7224.489746,8.059780,0.000000
7265.306152,8.059780,0.000000
7306.122559,8.059780,0.000000
7346.938965,8.059780,0.000000
7387.754883,8.059780,0.000000
7428.571289,8.059780,0.000000
7469.387695,8.059780,0.000000
7510.204102,8.059780,0.000000
7551.020508,8.059780,0.000000
7591.836914,8.059780,0.000000
7632.653320,8.059780,0.000000
7673.469238,8.059780,0.000000
7714.285645,8.059780,0.000000
7755.102051,8.059780,0.000000
7795.918457,8.059780,0.000000
7836.734863,8.059780,0.000000
7877.550781,8.059780,0.000000
7918.367188,8.059780,0.000000
7959.183594,8.059780,0.000000
8000.000000,8.059780,0.000000
8040.816406,8.059780,0.000000
8081.632812,8.059780,0.000000
8122.449219,8.059780,0.000000
8163.265137,8.059780,0.000000
8204.082031,8.059780,0.000000
8244.898438,8.059780,0.000000
8285.713867,8.059780,0.000000
8326.530273,8.059780,0.000000
8367.346680,8.059780,0.000000
8408.163086,8.059780,0.000000
8448.979492,8.059780,0.000000
8489.795898,8.059780,0.000000
8530.612305,8.059780,0.000000
8571.428711,8.059780,0.000000
8612.245117,8.059780,0.000000
8653.061523,8.059780,0.000000
8693.877930,8.059780,0.000000
8734.693359,8.059780,0.000000
8775.509766,8.059780,0.000000
8816.326172,8.059780,0.000000
8857.142578,8.059780,0.000000
8897.958984,8.059780,0.000000
8938.775391,8.059780,0.000000
8979.591797,8.059780,0.000000
7020.408203,8.759437,0.000000
7061.224609,8.759437,0.000000
7102.041016,8.759437,0.000000
7142.857422,8.759437,0.000000
7183.673340,8.759437,0.000000
7224.489746,8.759437,0.000000
7265.306152,8.759437,0.000000
7306.122559,8.759437,0.000000
7346.938965,8.759437,0.000000
7387.754883,8.759437,0.000000
7428.571289,8.759437,0.000000
7469.387695,8.759437,0.000000
7510.204102,8.759437,0.000000
7551.020508,8.759437,0.000000
7591.836914,8.759437,0.000000
7632.653320,8.759437,0.000000
7673.469238,8.759437,0.000000
7714.285645,8.759437,0.000000
7755.102051,8.759437,0.000000
7795.918457,8.759437,0.000000
7836.734863,8.759437,0.000000
7877.550781,8.759437,0.000000
7918.367188,8.759437,0.000000
7959.183594,8.759437,0.000000
8000.000000,8.759437,0.000000
8040.816406,8.759437,0.000000
8081.632812,8.759437,0.000000
8122.449219,8.759437,0.000000
8163.265137,8.759437,0.000000
8204.082031,8.759437,0.000000
8244.898438,8.759437,0.000000
8285.713867,8.759437,0.000000
8326.530273,8.759437,0.000000
8367.346680,8.759437,0.000000
8408.163086,8.759437,0.000000
8448.979492,8.759437,0.000000
8489.795898,8.759437,0.000000
8530.612305,8.759437,0.000000
8571.428711,8.759437,0.000000
8612.245117,8.759437,0.000000
8653.061523,8.759437,0.000000
8693.877930,8.759437,0.000000
8734.693359,8.759437,0.000000
8775.509766,8.759437,0.000000
8816.326172,8.759437,0.000000
8857.142578,8.759437,0.000000
8897.958984,8.759437,0.000000
8938.775391,8.759437,0.000000
8979.591797,8.759437,0.000000
7020.408203,9.459093,0.000000
7061.224609,9.459093,0.000000
7102.041016,9.459093,0.000000
7142.857422,9.459093,0.000000
7183.673340,9.459093,0.000000
7224.489746,9.459093,0.000000
7265.306152,9.459093,0.000000
7306.122559,9.459093,0.000000
7346.938965,9.459093,0.000000
7387.754883,9.459093,0.000000
7428.571289,9.459093,0.000000
7469.387695,9.459093,0.000000
7510.204102,9.459093,0.000000
7551.020508,9.459093,0.000000
7591.836914,9.459093,0.000000
7632.653320,9.459093,0.000000
7673.469238,9.459093,0.000000
7714.285645,9.459093,0.000000
7755.102051,9.459093,0.000000
7795.918457,9.459093,0.000000
7836.734863,9.459093,0.000000
7877.550781,9.459093,0.000000
7918.367188,9.459093,0.000000
7959.183594,9.459093,0.000000
8000.000000,9.459093,0.000000
8040.816406,9.459093,0.000000
8081.632812,9.459093,0.000000
8122.449219,9.459093,0.000000
8163.265137,9.459093,0.000000
8204.082031,9.459093,0.000000
8244.898438,9.459093,0.000000
8285.713867,9.459093,0.000000
8326.530273,9.459093,0.000000
8367.346680,9.459093,0.000000
8408.163086,9.459093,0.000000
8448.979492,9.459093,0.000000
8489.795898,9.459093,0.000000
8530.612305,9.459093,0.000000
8571.428711,9.459093,0.000000
8612.245117,9.459093,0.000000
8653.061523,9.459093,0.000000
8693.877930,9.459093,0.000000
8734.693359,9.459093,0.000000
8775.509766,9.459093,0.000000
8816.326172,9.459093,0.000000
8857.142578,9.459093,0.000000
8897.958984,9.459093,0.000000
8938.775391,9.459093,0.000000
8979.591797,9.459093,0.000000
7020.408203,10.158751,0.000000
7061.224609,10.158751,0.000000
7102.041016,10.158751,0.000000
7142.857422,10.158751,0.000000
7183.673340,10.158751,0.000000
7224.489746,10.158751,0.000000
7265.306152,10.158751,0.000000
7306.122559,10.158751,0.000000
7346.938965,10.158751,0.000000
7387.754883,10.158751,0.000000
7428.571289,10.158751,0.000000
7469.387695,10.158751,0.000000
7510.204102,10.158751,0.000000
7551.020508,10.158751,0.000000
7591.836914,10.158751,0.000000
7632.653320,10.158751,0.000000
7673.469238,10.158751,0.000000
7714.285645,10.158751,0.000000
7755.102051,10.158751,0.000000
7795.918457,10.158751,0.000000
7836.734863,10.158751,0.000000
7877.550781,10.158751,0.000000
7918.367188,10.158751,0.000000
7959.183594,10.158751,0.000000
8000.000000,10.158751,0.000000
8040.816406,10.158751,0.000000
8081.632812,10.158751,0.000000
8122.449219,10.158751,0.000000
8163.265137,10.158751,0.000000
8204.082031,10.158751,0.000000
8244.898438,10.158751,0.000000
8285.713867,10.158751,0.000000
8326.530273,10.158751,0.000000
8367.346680,10.158751,0.000000
8408.163086,10.158751,0.000000
8448.979492,10.158751,0.000000
8489.795898,10.158751,0.000000
8530.612305,10.158751,0.000000
8571.428711,10.158751,0.000000
8612.245117,10.158751,0.000000
8653.061523,10.158751,0.000000
8693.877930,10.158751,0.000000
8734.693359,10.158751,0.000000
8775.509766,10.158751,0.000000
8816.326172,10.158751,0.000000
8857.142578,10.158751,0.000000
8897.958984,10.158751,0.000000
8938.775391,10.158751,0.000000
8979.591797,10.158751,0.000000
7020.408203,10.858408,0.000000
7061.224609,10.858408,0.000000
7102.041016,10.858408,0.000000
7142.857422,10.858408,0.000000
7183.673340,10.858408,0.000000
7224.489746,10.858408,0.000000
7265.306152,10.858408,0.000000
7306.122559,10.858408,0.000000
7346.938965,10.858408,0.000000
7387.754883,10.858408,0.000000
7428.571289,10.858408,0.000000
7469.387695,10.858408,0.000000
7510.204102,10.858408,0.000000
7551.020508,10.858408,0.000000
7591.836914,10.858408,0.000000
7632.653320,10.858408,0.000000
7673.469238,10.858408,0.000000
7714.285645,10.858408,0.000000
7755.102051,10.858408,0.000000
7795.918457,10.858408,0.000000
7836.734863,10.858408,0.000000
7877.550781,10.858408,0.000000
7918.367188,10.858408,0.000000
7959.183594,10.858408,0.000000
8000.000000,10.858408,0.000000
8040.816406,10.858408,0.000000
8081.632812,10.858408,0.000000
8122.449219,10.858408,0.000000
8163.265137,10.858408,0.000000
8204.082031,10.858408,0.000000
8244.898438,10.858408,0.000000
8285.713867,10.858408,0.000000
8326.530273,10.858408,0.000000
8367.346680,10.858408,0.000000
8408.163086,10.858408,0.000000
8448.979492,10.858408,0.000000
8489.795898,10.858408,0.000000
8530.612305,10.858408,0.000000
8571.428711,10.858408,0.000000
8612.245117,10.858408,0.000000
8653.061523,10.858408,0.000000
8693.877930,10.858408,0.000000
8734.693359,10.858408,0.000000
8775.509766,10.858408,0.000000
8816.326172,10.858408,0.000000
8857.142578,10.858408,0.000000
8897.958984,10.858408,0.000000
8938.775391,10.858408,0.000000
8979.591797,10.858408,0.000000
7020.408203,11.558064,0.000000
7061.224609,11.558064,0.000000
7102.041016,11.558064,0.000000
7142.857422,11.558064,0.000000
7183.673340,11.558064,0.000000
7224.489746,11.558064,0.000000
7265.306152,11.558064,0.000000
7306.122559,11.558064,0.000000
7346.938965,11.558064,0.000000
7387.754883,11.558064,0.000000
7428.571289,11.558064,0.000000
7469.387695,11.558064,0.000000
7510.204102,11.558064,0.000000
7551.020508,11.558064,0.000000
7591.836914,11.558064,0.000000
7632.653320,11.558064,0.000000
7673.469238,11.558064,0.000000
7714.285645,11.558064,0.000000
7755.102051,11.558064,0.000000
7795.918457,11.558064,0.000000
7836.734863,11.558064,0.000000
7877.550781,11.558064,0.000000
7918.367188,11.558064,0.000000
7959.183594,11.558064,0.000000
8000.000000,11.558064,0.000000
8040.816406,11.558064,0.000000
8081.632812,11.558064,0.000000
8122.449219,11.558064,0.000000
8163.265137,11.558064,0.000000
8204.082031,11.558064,0.000000
8244.898438,11.558064,0.000000
8285.713867,11.558064,0.000000
8326.530273,11.558064,0.000000
8367.346680,11.558064,0.000000
8408.163086,11.558064,0.000000
8448.979492,11.558064,0.000000
8489.795898,11.558064,0.000000
8530.612305,11.558064,0.000000
8571.428711,11.558064,0.000000
8612.245117,11.558064,0.000000
8653.061523,11.558064,0.000000
8693.877930,11.558064,0.000000
8734.693359,11.558064,0.000000
8775.509766,11.558064,0.000000
8816.326172,11.558064,0.000000
8857.142578,11.558064,0.000000
8897.958984,11.558064,0.000000
8938.775391,11.558064,0.000000
8979.591797,11.558064,0.000000
7020.408203,12.257721,0.000000
7061.224609,12.257721,0.000000
7102.041016,12.257721,0.000000
7142.857422,12.257721,0.000000
7183.673340,12.257721,0.000000
7224.489746,12.257721,0.000000
7265.306152,12.257721,0.000000
7306.122559,12.257721,0.000000
7346.938965,12.257721,0.000000
7387.754883,12.257721,0.000000
7428.571289,12.257721,0.000000
7469.387695,12.257721,0.000000
7510.204102,12.257721,0.000000
7551.020508,12.257721,0.000000
7591.836914,12.257721,0.000000
7632.653320,12.257721,0.000000
7673.469238,12.257721,0.000000
7714.285645,12.257721,0.000000
7755.102051,12.257721,0.000000
7795.918457,12.257721,0.000000
7836.734863,12.257721,0.000000
7877.550781,12.257721,0.000000
7918.367188,12.257721,0.000000
7959.183594,12.257721,0.000000
8000.000000,12.257721,0.000000
8040.816406,12.257721,0.000000
8081.632812,12.257721,0.000000
8122.449219,12.257721,0.000000
8163.265137,12.257721,0.000000
8204.082031,12.257721,0.000000
8244.898438,12.257721,0.000000
8285.713867,12.257721,0.000000
8326.530273,12.257721,0.000000
8367.346680,12.257721,0.000000
8408.163086,12.257721,0.000000
8448.979492,12.257721,0.000000
8489.795898,12.257721,0.000000
8530.612305,12.257721,0.000000
8571.428711,12.257721,0.000000
8612.245117,12.257721,0.000000
8653.061523,12.257721,0.000000
8693.877930,12.257721,0.000000
8734.693359,12.257721,0.000000
8775.509766,12.257721,0.000000
8816.326172,12.257721,0.000000
8857.142578,12.257721,0.000000
8897.958984,12.257721,0.000000
8938.775391,12.257721,0.000000
8979.591797,12.257721,0.000000
7020.408203,12.957378,0.000000
7061.224609,12.957378,0.000000
7102.041016,12.957378,0.000000
7142.857422,12.957378,0.000000
7183.673340,12.957378,0.000000
7224.489746,12.957378,0.000000
7265.306152,12.957378,0.000000
7306.122559,12.957378,0.000000
7346.938965,12.957378,0.000000
7387.754883,12.957378,0.000000
7428.571289,12.957378,0.000000
7469.387695,12.957378,0.000000
7510.204102,12.957378,0.000000
7551.020508,12.957378,0.000000
7591.836914,12.957378,0.000000
7632.653320,12.957378,0.000000
7673.469238,12.957378,0.000000
7714.285645,12.957378,0.000000
7755.102051,12.957378,0.000000
7795.918457,12.957378,0.000000
7836.734863,12.957378,0.000000
7877.550781,12.957378,0.000000
7918.367188,12.957378,0.000000
7959.183594,12.957378,0.000000
8000.000000,12.957378,0.000000
8040.816406,12.957378,0.000000
8081.632812,12.957378,0.000000
8122.449219,12.957378,0.000000
8163.265137,12.957378,0.000000
8204.082031,12.957378,0.000000
8244.898438,12.957378,0.000000
8285.713867,12.957378,0.000000
8326.530273,12.957378,0.000000
8367.346680,12.957378,0.000000
8408.163086,12.957378,0.000000
8448.979492,12.957378,0.000000
8489.795898,12.957378,0.000000
8530.612305,12.957378,0.000000
8571.428711,12.957378,0.000000
8612.245117,12.957378,0.000000
8653.061523,12.957378,0.000000
8693.877930,12.957378,0.000000
8734.693359,12.957378,0.000000
8775.509766,12.957378,0.000000
8816.326172,12.957378,0.000000
8857.142578,12.957378,0.000000
8897.958984,12.957378,0.000000
8938.775391,12.957378,0.000000
8979.591797,12.957378,0.000000
7020.408203,13.657034,0.000000
7061.224609,13.657034,0.000000
7102.041016,13.657034,0.000000
7142.857422,13.657034,0.000000
7183.673340,13.657034,0.000000
7224.489746,13.657034,0.000000
7265.306152,13.657034,0.000000
7306.122559,13.657034,0.000000
7346.938965,13.657034,0.000000
7387.754883,13.657034,0.000000
7428.571289,13.657034,0.000000
7469.387695,13.657034,0.000000
7510.204102,13.657034,0.000000
7551.020508,13.657034,0.000000
7591.836914,13.657034,0.000000
7632.653320,13.657034,0.000000
7673.469238,13.657034,0.000000
7714.285645,13.657034,0.000000
7755.102051,13.657034,0.000000
7795.918457,13.657034,0.000000
7836.734863,13.657034,0.000000
7877.550781,13.657034,0.000000
7918.367188,13.657034,0.000000
7959.183594,13.657034,0.000000
8000.000000,13.657034,0.000000
8040.816406,13.657034,0.000000
8081.632812,13.657034,0.000000
8122.449219,13.657034,0.000000
8163.265137,13.657034,0.000000
8204.082031,13.657034,0.000000
8244.898438,13.657034,0.000000
8285.713867,13.657034,0.000000
8326.530273,13.657034,0.000000
8367.346680,13.657034,0.000000
8408.163086,13.657034,0.000000
8448.979492,13.657034,0.000000
8489.795898,13.657034,0.000000
8530.612305,13.657034,0.000000
8571.428711,13.657034,0.000000
8612.245117,13.657034,0.000000
8653.061523,13.657034,0.000000
8693.877930,13.657034,0.000000
8734.693359,13.657034,0.000000
8775.509766,13.657034,0.000000
8816.326172,13.657034,0.000000
8857.142578,13.657034,0.000000
8897.958984,13.657034,0.000000
8938.775391,13.657034,0.000000
8979.591797,13.657034,0.000000
7020.408203,14.356691,0.000000
7061.224609,14.356691,0.000000
7102.041016,14.356691,0.000000
7142.857422,14.356691,0.000000
7183.673340,14.356691,0.000000
7224.489746,14.356691,0.000000
7265.306152,14.356691,0.000000
7306.122559,14.356691,0.000000
7346.938965,14.356691,0.000000
7387.754883,14.356691,0.000000
7428.571289,14.356691,0.000000
7469.387695,14.356691,0.000000
7510.204102,14.356691,0.000000
7551.020508,14.356691,0.000000
7591.836914,14.356691,0.000000
7632.653320,14.356691,0.000000
7673.469238,14.356691,0.000000
7714.285645,14.356691,0.000000
7755.102051,14.356691,0.000000
7795.918457,14.356691,0.000000
7836.734863,14.356691,0.000000
7877.550781,14.356691,0.000000
7918.367188,14.356691,0.000000
7959.183594,14.356691,0.000000
8000.000000,14.356691,0.000000
8040.816406,14.356691,0.000000
8081.632812,14.356691,0.000000
8122.449219,14.356691,0.000000
8163.265137,14.356691,0.000000
8204.082031,14.356691,0.000000
8244.898438,14.356691,0.000000
8285.713867,14.356691,0.000000
8326.530273,14.356691,0.000000
8367.346680,14.356691,0.000000
8408.163086,14.356691,0.000000
8448.979492,14.356691,0.000000
8489.795898,14.356691,0.000000
8530.612305,14.356691,0.000000
8571.428711,14.356691,0.000000
8612.245117,14.356691,0.000000
8653.061523,14.356691,0.000000
8693.877930,14.356691,0.000000
8734.693359,14.356691,0.000000
8775.509766,14.356691,0.000000
8816.326172,14.356691,0.000000
8857.142578,14.356691,0.000000
8897.958984,14.356691,0.000000
8938.775391,14.356691,0.000000
8979.591797,14.356691,0.000000
7020.408203,15.056349,0.000000
7061.224609,15.056349,0.000000
7102.041016,15.056349,0.000000
7142.857422,15.056349,0.000000
7183.673340,15.056349,0.000000
7224.489746,15.056349,0.000000
7265.306152,15.056349,0.000000
7306.122559,15.056349,0.000000
7346.938965,15.056349,0.000000
7387.754883,15.056349,0.000000
7428.571289,15.056349,0.000000
7469.387695,15.056349,0.000000
7510.204102,15.056349,0.000000
7551.020508,15.056349,0.000000
7591.836914,15.056349,0.000000
7632.653320,15.056349,0.000000
7673.469238,15.056349,0.000000
7714.285645,15.056349,0.000000
7755.102051,15.056349,0.000000
7795.918457,15.056349,0.000000
7836.734863,15.056349,0.000000
7877.550781,15.056349,0.000000
7918.367188,15.056349,0.000000
7959.183594,15.056349,0.000000
8000.000000,15.056349,0.000000
8040.816406,15.056349,0.000000
8081.632812,15.056349,0.000000
8122.449219,15.056349,0.000000
8163.265137,15.056349,0.000000
8204.082031,15.056349,0.000000
8244.898438,15.056349,0.000000
8285.713867,15.056349,0.000000
8326.530273,15.056349,0.000000
8367.346680,15.056349,0.000000
8408.163086,15.056349,0.000000
8448.979492,15.056349,0.000000
8489.795898,15.056349,0.000000
8530.612305,15.056349,0.000000
8571.428711,15.056349,0.000000
8612.245117,15.056349,0.000000
8653.061523,15.056349,0.000000
8693.877930,15.056349,0.000000
8734.693359,15.056349,0.000000
8775.509766,15.056349,0.000000
8816.326172,15.056349,0.000000
8857.142578,15.056349,0.000000
8897.958984,15.056349,0.000000
8938.775391,15.056349,0.000000
8979.591797,15.056349,0.000000
7020.408203,15.756004,0.000000
7061.224609,15.756004,0.000000
7102.041016,15.756004,0.000000
7142.857422,15.756004,0.000000
7183.673340,15.756004,0.000000
7224.489746,15.756004,0.000000
7265.306152,15.756004,0.000000
7306.122559,15.756004,0.000000
7346.938965,15.756004,0.000000
7387.754883,15.756004,0.000000
7428.571289,15.756004,0.000000
7469.387695,15.756004,0.000000
7510.204102,15.756004,0.000000
7551.020508,15.756004,0.000000
7591.836914,15.756004,0.000000
7632.653320,15.756004,0.000000
7673.469238,15.756004,0.000000
7714.285645,15.756004,0.000000
7755.102051,15.756004,0.000000
7795.918457,15.756004,0.000000
7836.734863,15.756004,0.000000
7877.550781,15.756004,0.000000
7918.367188,15.756004,0.000000
7959.183594,15.756004,0.000000
8000.000000,15.756004,0.000000
8040.816406,15.756004,0.000000
8081.632812,15.756004,0.000000
8122.449219,15.756004,0.000000
8163.265137,15.756004,0.000000
8204.082031,15.756004,0.000000
8244.898438,15.756004,0.000000
8285.713867,15.756004,0.000000
8326.530273,15.756004,0.000000
8367.346680,15.756004,0.000000
8408.163086,15.756004,0.000000
8448.979492,15.756004,0.000000
8489.795898,15.756004,0.000000
8530.612305,15.756004,0.000000
8571.428711,15.756004,0.000000
8612.245117,15.756004,0.000000
8653.061523,15.756004,0.000000
8693.877930,15.756004,0.000000
8734.693359,15.756004,0.000000
8775.509766,15.756004,0.000000
8816.326172,15.756004,0.000000
8857.142578,15.756004,0.000000
8897.958984,15.756004,0.000000
8938.775391,15.756004,0.000000
8979.591797,15.756004,0.000000
7020.408203,16.455662,0.000000
7061.224609,16.455662,0.000000
7102.041016,16.455662,0.000000
7142.857422,16.455662,0.000000
7183.673340,16.455662,0.000000
7224.489746,16.455662,0.000000
7265.306152,16.455662,0.000000
7306.122559,16.455662,0.000000
7346.938965,16.455662,0.000000
7387.754883,16.455662,0.000000
7428.571289,16.455662,0.000000
7469.387695,16.455662,0.000000
7510.204102,16.455662,0.000000
7551.020508,16.455662,0.000000
7591.836914,16.455662,0.000000
7632.653320,16.455662,0.000000
7673.469238,16.455662,0.000000
7714.285645,16.455662,0.000000
7755.102051,16.455662,0.000000
7795.918457,16.455662,0.000000
7836.734863,16.455662,0.000000
7877.550781,16.455662,0.000000
7918.367188,16.455662,0.000000
7959.183594,16.455662,0.000000
8000.000000,16.455662,0.000000
8040.816406,16.455662,0.000000
8081.632812,16.455662,0.000000
8122.449219,16.455662,0.000000
8163.265137,16.455662,0.000000
8204.082031,16.455662,0.000000
8244.898438,16.455662,0.000000
8285.713867,16.455662,0.000000
8326.530273,16.455662,0.000000
8367.346680,16.455662,0.000000
8408.163086,16.455662,0.000000
8448.979492,16.455662,0.000000
8489.795898,16.455662,0.000000
8530.612305,16.455662,0.000000
8571.428711,16.455662,0.000000
8612.245117,16.455662,0.000000
8653.061523,16.455662,0.000000
8693.877930,16.455662,0.000000
8734.693359,16.455662,0.000000
8775.509766,16.455662,0.000000
8816.326172,16.455662,0.000000
8857.142578,16.455662,0.000000
8897.958984,16.455662,0.000000
8938.775391,16.455662,0.000000
8979.591797,16.455662,0.000000
7020.408203,17.155319,0.000000
7061.224609,17.155319,0.000000
7102.041016,17.155319,0.000000
7142.857422,17.155319,0.000000
7183.673340,17.155319,0.000000
7224.489746,17.155319,0.000000
7265.306152,17.155319,0.000000
7306.122559,17.155319,0.000000
7346.938965,17.155319,0.000000
7387.754883,17.155319,0.000000
7428.571289,17.155319,0.000000
7469.387695,17.155319,0.000000
7510.204102,17.155319,0.000000
7551.020508,17.155319,0.000000
7591.836914,17.155319,0.000000
7632.653320,17.155319,0.000000
7673.469238,17.155319,0.000000
7714.285645,17.155319,0.000000
7755.102051,17.155319,0.000000
7795.918457,17.155319,0.000000
7836.734863,17.155319,0.000000
7877.550781,17.155319,0.000000
7918.367188,17.155319,0.000000
7959.183594,17.155319,0.000000
8000.000000,17.155319,0.000000
8040.816406,17.155319,0.000000
8081.632812,17.155319,0.000000
8122.449219,17.155319,0.000000
8163.265137,17.155319,0.000000
8204.082031,17.155319,0.000000
8244.898438,17.155319,0.000000
8285.713867,17.155319,0.000000
8326.530273,17.155319,0.000000
8367.346680,17.155319,0.000000
8408.163086,17.155319,0.000000
8448.979492,17.155319,0.000000
8489.795898,17.155319,0.000000
8530.612305,17.155319,0.000000
8571.428711,17.155319,0.000000
8612.245117,17.155319,0.000000
8653.061523,17.155319,0.000000
8693.877930,17.155319,0.000000
8734.693359,17.155319,0.000000
8775.509766,17.155319,0.000000
8816.326172,17.155319,0.000000
8857.142578,17.155319,0.000000
8897.958984,17.155319,0.000000
8938.775391,17.155319,0.000000
8979.591797,17.155319,0.000000
7020.408203,17.854977,0.000000
7061.224609,17.854977,0.000000
7102.041016,17.854977,0.000000
7142.857422,17.854977,0.000000
7183.673340,17.854977,0.000000
7224.489746,17.854977,0.000000
7265.306152,17.854977,0.000000
7306.122559,17.854977,0.000000
7346.938965,17.854977,0.000000
7387.754883,17.854977,0.000000
7428.571289,17.854977,0.000000
7469.387695,17.854977,0.000000
7510.204102,17.854977,0.000000
7551.020508,17.854977,0.000000
7591.836914,17.854977,0.000000
7632.653320,17.854977,0.000000
7673.469238,17.854977,0.000000
7714.285645,17.854977,0.000000
7755.102051,17.854977,0.000000
7795.918457,17.854977,0.000000
7836.734863,17.854977,0.000000
7877.550781,17.854977,0.000000
7918.367188,17.854977,0.000000
7959.183594,17.854977,0.000000
8000.000000,17.854977,0.000000
8040.816406,17.854977,0.000000
8081.632812,17.854977,0.000000
8122.449219,17.854977,0.000000
8163.265137,17.854977,0.000000
8204.082031,17.854977,0.000000
8244.898438,17.854977,0.000000
8285.713867,17.854977,0.000000
8326.530273,17.854977,0.000000
8367.346680,17.854977,0.000000
8408.163086,17.854977,0.000000
8448.979492,17.854977,0.000000
8489.795898,17.854977,0.000000
8530.612305,17.854977,0.000000
8571.428711,17.854977,0.000000
8612.245117,17.854977,0.000000
8653.061523,17.854977,0.000000
8693.877930,17.854977,0.000000
8734.693359,17.854977,0.000000
8775.509766,17.854977,0.000000
8816.326172,17.854977,0.000000
8857.142578,17.854977,0.000000
8897.958984,17.854977,0.000000
8938.775391,17.854977,0.000000
